Player_Type,VIF_Threshold,Model,Validator,Num_Features,Opt_MCC,Brier_Score,Opt_Recall,Opt_Precision,AUPRC,Opt_Threshold,Golden_Features
pitcher,5.01,LogisticRegression,StratifiedKFold,23,0.09335597575079112,0.10717055958448424,0.9387755102040817,0.022896963663514187,0.32755932452061626,0.3955204698790178,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,RandomForest,StratifiedKFold,23,0.09237764595817806,0.09424417906099714,0.9387755102040817,0.022704837117472853,0.14707843192197806,0.22400806592882078,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,XGBoost,StratifiedKFold,23,0.0970667848622617,0.04348268359899521,0.9795918367346939,0.022748815165876776,0.27058425945585385,0.11359822005033493,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,LinearSVC,StratifiedKFold,23,0.09066635935084943,0.009976528829396909,0.9387755102040817,0.02237354085603113,0.3192429370716696,0.008385285717039136,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,EBM,StratifiedKFold,23,0.09457348440023272,0.010065763116914999,0.9387755102040817,0.023138832997987926,0.33321231385288796,0.009411830809810718,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,BalancedRandomForest,StratifiedKFold,23,0.09739764790792657,0.524283081679654,0.9795918367346939,0.022813688212927757,0.15979577379296478,0.5371409988331021,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,LogisticRegression,RepeatedStratifiedKFold,23,0.09335597575079112,0.10717055958448424,0.9387755102040817,0.022896963663514187,0.32755932452061626,0.3955204698790178,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,RandomForest,RepeatedStratifiedKFold,23,0.09237764595817806,0.09424417906099714,0.9387755102040817,0.022704837117472853,0.14707843192197806,0.22400806592882078,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,XGBoost,RepeatedStratifiedKFold,23,0.0970667848622617,0.04348268359899521,0.9795918367346939,0.022748815165876776,0.27058425945585385,0.11359822005033493,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,LinearSVC,RepeatedStratifiedKFold,23,0.09324054546436064,0.010093875701557349,0.9387755102040817,0.022874191944306316,0.32451928324301305,0.008728391795877411,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,EBM,RepeatedStratifiedKFold,23,0.09457348440023272,0.010065763116914999,0.9387755102040817,0.023138832997987926,0.33321231385288796,0.009411830809810718,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,5.01,BalancedRandomForest,RepeatedStratifiedKFold,23,0.09739764790792657,0.524283081679654,0.9795918367346939,0.022813688212927757,0.15979577379296478,0.5371409988331021,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
pitcher,10.01,LogisticRegression,StratifiedKFold,45,0.09492322051207305,0.10444968404807897,0.9387755102040817,0.02320887991927346,0.3239858044205752,0.39351740935518786,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,RandomForest,StratifiedKFold,45,0.09650771713227052,0.0938710293610056,0.9387755102040817,0.023529411764705882,0.14919368260116994,0.24391502718358282,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
