Opt_Goal,Player_Type,VIF_Threshold,Model,Validator,Result_MCC,Result_Precision,Result_Recall,Result_AUPRC,Brier_Score,Opt_Threshold,Num_Features,Golden_Features
mcc,pitcher,10.01,EBM,StratifiedKFold,0.3845643707654842,0.8181818181818182,0.1836734693877551,0.2960848358884127,0.009886096664096147,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,BalancedRandomForest,StratifiedKFold,0.08297645902612748,0.020577933450087564,0.9591836734693877,0.10760776423557898,0.561411558970519,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,LogisticRegression,RepeatedStratifiedKFold,0.43270422923267665,0.8461538461538461,0.22448979591836735,0.3001598255454507,0.009953464682563718,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,RandomForest,RepeatedStratifiedKFold,0.3583403791159064,0.8,0.16326530612244897,0.2955459799442929,0.010135297486151952,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,XGBoost,RepeatedStratifiedKFold,0.3211823257370309,0.3333333333333333,0.32653061224489793,0.23092990754648843,0.08547154068946838,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,LinearSVC,RepeatedStratifiedKFold,0.43270422923267665,0.8461538461538461,0.22448979591836735,0.30348241711369756,0.009912868254157235,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,EBM,RepeatedStratifiedKFold,0.4279834860296535,0.9090909090909091,0.20408163265306123,0.3032337405837085,0.00978351288456282,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
mcc,pitcher,10.01,BalancedRandomForest,RepeatedStratifiedKFold,0.08355514456284868,0.02067751869775627,0.9591836734693877,0.1139855719905806,0.5612413764721342,0.5,15,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, post_pitching_L, post_pitching_G, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_SV, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, CyYoungs, pitching_GIDP"
precision,hitter,5.01,LogisticRegression,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.3343783409443463,0.010309035492904111,0.9635904288964083,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,RandomForest,StratifiedKFold,0.2840021532650153,1.0,0.08163265306122448,0.20648586983213318,0.027607378712065193,0.79,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,XGBoost,StratifiedKFold,0.31756622529870876,1.0,0.10204081632653061,0.26077221148537333,0.04257003962993622,0.9975255131721497,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,LinearSVC,StratifiedKFold,0.2840021532650153,1.0,0.08163265306122448,0.3080436599942367,0.010801405544341178,0.8847999365913732,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,EBM,StratifiedKFold,0.31756622529870876,1.0,0.10204081632653061,0.36982190284108546,0.010102169739522502,0.9005035581018579,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,BalancedRandomForest,StratifiedKFold,0.18886698645150293,0.6,0.061224489795918366,0.11231042766438984,0.3118850748555305,1.0,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,LogisticRegression,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.3343783409443463,0.010309035492904111,0.9635904288964083,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,RandomForest,RepeatedStratifiedKFold,0.2840021532650153,1.0,0.08163265306122448,0.3495463269548008,0.010326774296808413,0.93,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,XGBoost,RepeatedStratifiedKFold,0.31756622529870876,1.0,0.10204081632653061,0.26077221148537333,0.04257003962993622,0.9975255131721497,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,LinearSVC,RepeatedStratifiedKFold,0.2840021532650153,1.0,0.08163265306122448,0.30948679899668463,0.010797983332667366,0.883426896832112,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,EBM,RepeatedStratifiedKFold,0.31756622529870876,1.0,0.10204081632653061,0.3772272208596931,0.010109105442201853,0.9126474802175336,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,5.01,BalancedRandomForest,RepeatedStratifiedKFold,0.18886698645150293,0.6,0.061224489795918366,0.11231042766438984,0.3118850748555305,1.0,5,"batting_BAbip, batting_ABPerHR, batting_3B, MVPs, PEDUser"
precision,hitter,10.01,LogisticRegression,StratifiedKFold,0.24592043154027415,1.0,0.061224489795918366,0.34616926816862703,0.010353307627184016,0.8466383659036039,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,RandomForest,StratifiedKFold,0.21206664414051196,0.75,0.061224489795918366,0.17704227995831404,0.027581746073962476,0.6899508546850635,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,XGBoost,StratifiedKFold,0.24592043154027415,1.0,0.061224489795918366,0.26982704497580795,0.032919954508543015,0.9960896968841553,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,LinearSVC,StratifiedKFold,0.14194455128960626,1.0,0.02040816326530612,0.3215538913009372,0.01039596683997192,0.9800000000000001,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,EBM,StratifiedKFold,0.3479225781218525,1.0,0.12244897959183673,0.3809909457902072,0.010195905099399768,0.9035677484200432,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,BalancedRandomForest,StratifiedKFold,0.24592043154027415,1.0,0.061224489795918366,0.2064660026299705,0.26741640971553393,1.0,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,LogisticRegression,RepeatedStratifiedKFold,0.24592043154027415,1.0,0.061224489795918366,0.3550302910241993,0.010217968172332465,0.8676360862256993,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,RandomForest,RepeatedStratifiedKFold,0.25321660587510586,0.8,0.08163265306122448,0.15221429639182255,0.027997492246584207,0.589992700729927,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,XGBoost,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.2773610572351681,0.029357466846704483,0.9978649020195007,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,LinearSVC,RepeatedStratifiedKFold,0.14194455128960626,1.0,0.02040816326530612,0.32090355463441333,0.01039484324140541,0.9800000000000001,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,EBM,RepeatedStratifiedKFold,0.3479225781218525,1.0,0.12244897959183673,0.3933744397408216,0.010074115017598934,0.9165044448537251,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,hitter,10.01,BalancedRandomForest,RepeatedStratifiedKFold,0.30686475620034215,0.5294117647058824,0.1836734693877551,0.1275103917986135,0.2672116013171423,0.98,8,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerHR, batting_3B, batting_CS, MVPs, PEDUser"
precision,pitcher,5.01,LogisticRegression,StratifiedKFold,0.1628674863725922,0.6666666666666666,0.04081632653061224,0.10569946862865318,0.011891560082717183,0.8982734058923096,2,"MVPs, PEDUser"
precision,pitcher,5.01,RandomForest,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.1254976279712617,0.011552870950761877,0.8027997296771026,2,"MVPs, PEDUser"
precision,pitcher,5.01,XGBoost,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.1254976279712617,0.16582678258419037,0.9931042790412903,2,"MVPs, PEDUser"
precision,pitcher,5.01,LinearSVC,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.13386339451536,0.01153256117551492,0.8066666666666666,2,"MVPs, PEDUser"
precision,pitcher,5.01,EBM,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.12550043941021385,0.011572998450146687,0.7601776031556743,2,"MVPs, PEDUser"
precision,pitcher,5.01,BalancedRandomForest,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.1255032523594743,0.9405036186160182,0.999962015117216,2,"MVPs, PEDUser"
precision,pitcher,5.01,LogisticRegression,RepeatedStratifiedKFold,0.1628674863725922,0.6666666666666666,0.04081632653061224,0.10569946862865318,0.011891560082717183,0.8982734058923096,2,"MVPs, PEDUser"
precision,pitcher,5.01,RandomForest,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.1254976279712617,0.011552870950761877,0.8027997296771026,2,"MVPs, PEDUser"
precision,pitcher,5.01,XGBoost,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.1254976279712617,0.16582678258419037,0.9931042790412903,2,"MVPs, PEDUser"
precision,pitcher,5.01,LinearSVC,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.13386339451536,0.01153256117551492,0.8066666666666666,2,"MVPs, PEDUser"
precision,pitcher,5.01,EBM,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.12550043941021385,0.011572998450146687,0.7601776031556743,2,"MVPs, PEDUser"
precision,pitcher,5.01,BalancedRandomForest,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.1255032523594743,0.9405036186160182,0.999962015117216,2,"MVPs, PEDUser"
precision,pitcher,10.01,LogisticRegression,StratifiedKFold,0.3479225781218525,1.0,0.12244897959183673,0.28371312857869824,0.010248567008687448,0.7335960581876338,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,RandomForest,StratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.23984995252490296,0.010574025516096026,0.9041305970149253,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,XGBoost,StratifiedKFold,0.31756622529870876,1.0,0.10204081632653061,0.20380823212051333,0.08684294670820236,0.9907535314559937,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,LinearSVC,StratifiedKFold,0.3479225781218525,1.0,0.12244897959183673,0.2836196362312997,0.010212916694234114,0.7203708789847874,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,EBM,StratifiedKFold,0.2840021532650153,1.0,0.08163265306122448,0.2693513256079153,0.010408388766774229,0.9010695998153126,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,BalancedRandomForest,StratifiedKFold,0.24592043154027415,1.0,0.061224489795918366,0.1626722212086984,0.5666168373565308,0.9999408845247825,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,LogisticRegression,RepeatedStratifiedKFold,0.3479225781218525,1.0,0.12244897959183673,0.28371312857869824,0.010248567008687448,0.7335960581876338,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,RandomForest,RepeatedStratifiedKFold,0.20076654523306842,1.0,0.04081632653061224,0.23944130803401054,0.010549540895321018,0.9109647630779797,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,XGBoost,RepeatedStratifiedKFold,0.31756622529870876,1.0,0.10204081632653061,0.20380823212051333,0.08684294670820236,0.9907535314559937,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,LinearSVC,RepeatedStratifiedKFold,0.3479225781218525,1.0,0.12244897959183673,0.2836196362312997,0.010212916694234114,0.7203708789847874,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,EBM,RepeatedStratifiedKFold,0.2840021532650153,1.0,0.08163265306122448,0.26995997326906507,0.010360138031830222,0.9221458299840049,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
precision,pitcher,10.01,BalancedRandomForest,RepeatedStratifiedKFold,0.24592043154027415,1.0,0.061224489795918366,0.1626722212086984,0.5666168373565308,0.9999408845247825,7,"pitching_KPerBB, MVPs, pitching_SHO, post_pitching_OBP, PEDUser, post_pitching_W, pitching_GIDP"
recall,hitter,5.01,LogisticRegression,StratifiedKFold,0.016349015867494793,0.013261163734776725,1.0,0.3967018986170492,0.06968788702326933,0.096751984222269,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,RandomForest,StratifiedKFold,0.18294756729984443,0.05,0.9183673469387755,0.2993291588779779,0.030917692538031186,0.08408182493924661,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,XGBoost,StratifiedKFold,0.15817620491509482,0.04090909090909091,0.9183673469387755,0.30764120887711954,0.03950139880180359,0.04459679499268532,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,LinearSVC,StratifiedKFold,0.017945912685240043,0.013315217391304347,1.0,0.3951388060887333,0.009730011193361908,0.0017566091751960084,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,EBM,StratifiedKFold,0.1793717639768697,0.04662698412698413,0.9591836734693877,0.48708431195073054,0.008930729137774863,0.005401357650400363,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,BalancedRandomForest,StratifiedKFold,0.17534796020755297,0.04707112970711297,0.9183673469387755,0.13307430832003553,0.23824532054107847,0.629165072700416,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,LogisticRegression,RepeatedStratifiedKFold,0.016349015867494793,0.013261163734776725,1.0,0.3967018986170492,0.06968788702326933,0.096751984222269,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,RandomForest,RepeatedStratifiedKFold,0.18698277417296233,0.051605504587155966,0.9183673469387755,0.30865503032593444,0.03060169767393802,0.09648520480812998,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,XGBoost,RepeatedStratifiedKFold,0.15817620491509482,0.04090909090909091,0.9183673469387755,0.30764120887711954,0.03950139880180359,0.04459679499268532,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,LinearSVC,RepeatedStratifiedKFold,0.017945912685240043,0.013315217391304347,1.0,0.3951388060887333,0.009730011193361908,0.0017566091751960084,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,EBM,RepeatedStratifiedKFold,0.1793717639768697,0.04662698412698413,0.9591836734693877,0.48708431195073054,0.008930729137774863,0.005401357650400363,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,5.01,BalancedRandomForest,RepeatedStratifiedKFold,0.19119216309532025,0.0533175355450237,0.9183673469387755,0.17276372716716923,0.235736243562973,0.7135549157345403,16,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
recall,hitter,10.01,LogisticRegression,StratifiedKFold,0.023841656692382487,0.013558384061981184,1.0,0.4579778999897731,0.06295156544274626,0.09612764761955868,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,RandomForest,StratifiedKFold,0.20155043386348825,0.057692307692307696,0.9183673469387755,0.24288659307942342,0.028521206464703307,0.1454309401805954,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,XGBoost,StratifiedKFold,0.19042707322402874,0.053003533568904596,0.9183673469387755,0.3153343531511547,0.02971797063946724,0.0673241838812828,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,LinearSVC,StratifiedKFold,0.028912349975997044,0.01405152224824356,0.9795918367346939,0.4529843131592133,0.008983314903733084,0.002123445946819558,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,EBM,StratifiedKFold,0.1953830712612914,0.05172413793103448,0.9795918367346939,0.49651800233353655,0.008904736308173587,0.0059987819191083275,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,BalancedRandomForest,StratifiedKFold,0.189667917745705,0.05269320843091335,0.9183673469387755,0.10065122289826793,0.2298386880293142,0.6590876393447993,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,LogisticRegression,RepeatedStratifiedKFold,0.021858674512523258,0.013468938977460142,1.0,0.45426626067195847,0.06300883281553155,0.09594315121073212,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,RandomForest,RepeatedStratifiedKFold,0.20155043386348825,0.057692307692307696,0.9183673469387755,0.24288659307942342,0.028521206464703307,0.1454309401805954,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,XGBoost,RepeatedStratifiedKFold,0.19042707322402874,0.053003533568904596,0.9183673469387755,0.3153343531511547,0.02971797063946724,0.0673241838812828,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,LinearSVC,RepeatedStratifiedKFold,0.028912349975997044,0.01405152224824356,0.9795918367346939,0.4529843131592133,0.008983314903733084,0.002123445946819558,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
